label,text
1,finger hang crab
1,pin tick rabbit
0,lion stomp air
0,cotton sharpen glass
0,girl enter cup
1,pillow cover pea
0,water catch ball
0,pillow clip paper
0,rock slam sand
1,giraffe lick frosting
0,bird build car
1,arm hook rod
1,knife dig ground
1,basket carry hat
1,dagger mince paper
0,pipe leak rock
1,woman flip table
0,hook hang house
1,mud cover girl
1,finger lengthen cord
1,car push lion
1,clown slam window
1,purse catch pin
1,child pack pencil
1,toe stroke dentist
0,infant tear tree
0,woman whisk air
0,knife etch oil
1,bear bite girl
1,stone break window
1,child knit shirt
0,ant mask water
0,hand roll chair
1,shovel flip monkey
1,pipe leak milk
1,bear pet horse
0,hand hold smoke
1,knife slice hand
0,purse sew rug
1,man fish ice
1,sword slash shirt
0,hand slice dog
0,horse grasp elephant
1,mallet mince log
1,rock attack victim
0,woman vomit dumbbell
1,laptop kill rabbit
1,bag contain rabbit
1,dog tackle cat
0,wool halt traffic
1,water dampen rock
0,hose squirt beans
1,man fix machine
1,stove destroy apple
0,ant open door
0,knife trim rock
0,hand rip cream
0,monkey clench house
1,child close bottle
1,man move table
1,arms bend flowers
1,laptop damage cup
0,cat close chair
1,dentist drive van
0,beak tap cloud
1,chef construct table
0,lion clean smoke
0,rice pierce board
0,fox snatch horse
1,box spill legos
0,hand seize milk
1,sponge absorb rain
1,man kick elephant
0,horse bake bear
1,girl create skyscraper
0,cat fry cake
0,man erect wind
0,spider attach rope
1,hand spin cup
0,man lift leaf
1,man whisk sauce
1,woman knit shirt
0,tree kiss chef
0,monkey drink air
1,knife rip purse
1,man hit hay
1,ant build wall
0,cat lift horse
1,pen etch cake
1,rope hurl trolley
1,finger tick dog
0,elephant shake air
0,toe stroke cloud
1,rope fasten cat
0,man break air
1,cat pet monkey
1,bucket dump dirt
1,dentist capsize canoe
1,infant tug basketball
0,nail slash pebbles
0,girl create air
0,man toss air
0,man bend elephant
0,child chew horse
1,bear pet dolphin
1,infant create dust
1,lion slide kid
1,claw seize beans
1,chef draw pumpkin
1,lion vomit cat
1,skyscraper leak gas
0,air freeze fire
1,knife kill infant
0,paper sharpen plastic
1,girl slide ice
1,arms bend leg
0,hand shove smoke
1,man grip bush
0,cow open dog
0,man hit water
1,nose exhale air
1,hand stretch rabbit
1,child throw cup
1,woman drop grass
1,cat wrestle dog
0,pillow hurt head
0,gorilla grasp water
1,policeman breed bird
0,fork erect horse
1,freezer freeze rabbit
0,book kiss remote
0,chef jail air
1,man damage glass
1,crow snatch pebbles
1,wolf bite nail
0,horse steal house
1,chef bake cookie
0,rabbit jail book
1,rabbit grasp ant
1,pen tear shirt
0,bear lick cloud
0,cake hit fire
0,air erase stain
0,woman grip wind
0,man erect air
0,stick hang cream
0,girl pluck sand
1,pet carry food
0,saw mince air
1,desk hit bowling
1,infant grasp hand
1,pipe pour water
0,box spill chair
0,bowl dump elephant
1,dog slide pebbles
1,chef film man
0,table puff smoke
1,air chill man
0,pipe leak brick
1,girl attach letter
0,shovel dump house
1,gorilla bend fish
1,knife tear rug
0,rabbit clean air
1,hand grope girl
1,shirt clean stairs
0,man roll bus
1,girl knead pillow
0,chair crush water
0,skyscraper fill plate
1,pillow mask rabbit
0,lion wear boat
0,rabbit move gorilla
1,clown crop bush
0,rice slash pillow
1,knife cut pillow
0,ant throw cat
1,child steal cake
0,infant grab elephant
1,dentist burn grape
0,dentist attach string
1,rope drag trash
1,wife clean laundry
1,girl drag purse
0,air draw picture
0,bug climb air
1,faucet squirt water
1,water wet scissors
1,chair absorb water
0,man tick box
1,man bury corpse
0,cup bury sand
1,cat toss ant
1,cup pour rice
1,fist clench fist
0,bug fold pillow
0,bear hug worm
0,girl destroy oil
1,faucet pour milk
0,dumbbell tick table
0,infant chew turtle
1,man steal crab
0,crab vent smoke
0,dolphin grip dog
1,scissors damage shirt
0,child fix man
0,child tackle bus
0,wood knead water
0,table yank arm
1,air chill water
1,man fish bike
1,child crush bug
0,child count oil
1,needle hurt rabbit
0,shovel peel milk
1,ice freeze rock
1,knife sever bear
1,cloth erase mud
0,finger scratch milk
1,aeroplane crash car
0,horse tackle elephant
0,sand break pillow
1,shovel flip dog
1,water wet bag
1,stick slam cat
0,camel ride bike
1,man build cup
0,air chafe girl
0,cat clip house
1,elephant drop lion
1,stick poke arm
1,beans attack horse
1,horse throw man
0,man pack air
0,rock dampen cloth
0,woman vomit cat
0,ant shove horse
1,cat wrestle rabbit
0,kid carry chef
0,casket cover lake
1,hand roll bottle
0,chisel scrape oil
1,cat bite rabbit
1,cloth catch pea
1,scissors crop paper
0,spatula scrape smoke
1,monkey stroke cat
0,girl choke elephant
0,can contain building
1,glove hold earplug
0,hand clench desk
1,hand shove monkey
1,cup beat gorilla
1,elephant squash bus
1,dog seize cat
0,rabbit build car
0,rain scratch arm
0,cream crash house
1,pebbles crush box
0,clown bite water
1,fist punch dumbbell
0,man pet house
1,pipe drain lake
1,nail sever dough
1,dog break plate
1,finger hook cup
0,horse tug air
0,map attach note
0,chair bake chef
1,spatula flatten bug
1,scissors rip shirt
1,student whisk gravy
1,hand grab shirt
0,hair mince vapor
1,pipe vent air
0,cream sharpen glass
0,sun freeze rock
1,man burn rug
0,wrestler lift elephant
1,worm drink gravy
1,man drag oven
1,child shove book
1,car smash table
0,car push air
1,pitcher pour cream
1,truck dump gravel
0,horse wear boat
1,finger spin beans
0,hand peel rock
1,hook hang pumpkin
1,horse yank arm
0,ant rotate cat
1,man push plastic
1,legs drag bag
1,scissors slice dough
1,apple beat turtle
0,dog drive car
1,chef erect cake
0,dog stretch table
1,student breed cow
0,man throw bus
0,worm heave boat
1,wall halt person
1,brick hurt dog
1,chef drag stove
0,camel enter bottle
1,policeman crop tree
0,barrier halt house
1,hand grope stranger
0,girl crop air
0,air break pillow
1,sun warm skin
1,claw rip wool
1,tree build house
1,woman fix tire
0,ant snatch rabbit
1,person grope arm
1,elephant drop rabbit
0,man grip elephant
1,cloth rub rubber
0,chef pack elephant
1,boxer attack robber
1,officer jail clown
1,man feed chicken
1,barrier halt person
0,shirt mask elephant
0,boat enter room
0,rain bury scooter
0,dog whisk egg
1,infant ride horse
1,girl feed dog
1,chef bake butterfly
1,monkey hug rabbit
1,chef drain lake
0,scooter spill shirt
0,shirt absorb sand
1,cake hit table
1,lion swallow dog
0,worm heave door
1,child haul cat
1,elephant move horse
0,rabbit fix car
0,tube ejaculate rock
1,beak scratch apple
0,grass destroy house
0,cotton damage pillow
0,ant lift weight
1,cleaver slice dog
1,brick construct boat
1,rope drag purse
1,scissors slash paper
0,clown lengthen knife
0,rabbit burn ham
0,knife chop rock
1,axe chop chair
1,plane contain shells
0,oil wet oxygen
0,elephant stomp air
0,rabbit grasp elephant
0,bed poke oil
1,writer draw pumpkin
0,witch bake air
0,table squirt oil
0,book sharpen knife
1,man halt person
1,brick kill rabbit
1,ac cool chair
1,policeman spill milk
0,man drive house
1,rabbit drink milk
0,ant tackle cat
0,screwdriver scrape lake
0,worm fish shark
0,girl chop smoke
1,rabbit drink soda
1,girl fry turtle
0,elephant pull atom
1,child wear cloth
0,bear construct cat
0,water dump water
0,wind rip dough
0,feather crush rock
1,knife trim rope
1,feather tick bear
0,smoke draw illustration
1,hand stretch arm
1,monkey shove dolphin
0,man feed remote
1,dentist pluck potato
0,infant pull air
1,air poison rabbit
0,boy punch air
0,ant toss pebbles
0,man climb rabbit
1,bowl contain knife
1,infant rotate ball
1,stick slam monkey
1,hand leak blood
1,finger hang rabbit
0,spatula poke air
0,man chill juice
1,arm fasten girl
0,stick shove cream
1,stick poke trash
0,son catch house
0,man throw car
0,lion fill bowl
0,sidewalk poke rust
0,spoon bend desert
0,wolf slide tree
0,spatula knead water
1,finger hit pillow
1,finger stretch rope
0,wind feed man
0,man chew rock
1,monkey grasp bat
1,hand yank teeth
1,baboon slam cup
1,claw seize pebbles
1,boy pluck feather
0,table rub rain
1,infant open closet
0,bear strike air
1,man film jeans
1,man hit remote
0,man lengthen pebbles
0,cat create grape
1,bike crush bush
0,policeman bite oil
0,man fry air
0,table heat cup
0,man cook oven
1,chisel etch house
1,hand fold pillow
0,ant heave dumbbell
1,hand grab cloth
1,freezer freeze man
1,woman feed dog
0,rabbit curb train
1,knife mince purse
0,water close bottle
1,scissors fracture bone
0,smoke catch rock
1,oven bake fish
1,monkey carry grape
0,arm fasten skyscraper
1,ice freeze monkey
1,faucet pour juice
1,worm climb hill
0,man stroke ant
0,toe push cloud
0,ice warm bush
1,air cool skyscraper
1,student dump dirt
1,rock crush box
0,elephant heave pea
0,worm move turtle
1,truck dump bush
0,wool clip dust
1,rope hook pan
0,bag contain tree
1,gorilla bury leaf
1,sidewalk curb wheels
1,carnivore make noise
0,people wear drone
0,ringtail have spike
1,squad involve sport
1,ferryboat move object
1,whale eat plankton
1,possum have leg
1,layperson help other
1,golfing take lot
1,trafficker require type
0,person eat interview
0,stone have brain
1,person touch school
1,bookshelf have shelf
0,teenager use consumer
1,people desire exhibitionist
0,caricaturist involve cpr
0,tree tell time
0,person eat plate
1,chop use eye
1,dogs involve animal
1,anyone use bullet
1,cookbook have color
0,detonator involve writing
1,person notice waitperson
1,people use school
1,thumbtack hold thing
1,freezer hold ice
0,horn have tooth
0,person hold star
1,person wear brassiere
1,person wear logo
1,genome have mass
1,cones cost $
0,jammer clean thing
0,article have motor
1,meetinghouse have address
1,person touch dowry
1,concubine have job
1,everyone have job
0,curry require type
1,beacon make noise
1,kid like merchandise
0,person hold sap-sucking
1,window let light
0,person eat tumbler
1,trainer require education
0,mountain have door
0,shank grow root
0,person throw house
0,person wear postcard
0,person eat lunchbox
0,people have angel
1,banana have color
1,coyote eat meat
1,footbath use electricity
0,man wear many
0,bandage use battery
0,can have frosting
1,bulldog bite thing
1,subpoena hurt person
0,hippo have armor
0,dinghy have leg
1,housekeeper take place
0,ammonia hold thing
1,isle have one
0,ballad have shape
1,person touch whore
0,brain involve fire
1,whirlybird have engine
1,campsite require human
1,hombre hurt person
0,lotus bear fruit
1,employer have arm
1,cleaner require schooling
0,person wear documentation
0,lining use electricity
0,fuel have wheel
0,person drive tearoom
0,pleasant require electricity
1,people use water
0,chicken have scale
0,furnishings make noise
1,arrow cut thing
0,person eat spade
1,hatchet cut thing
1,school have window
1,person lift denim
1,prisoner make noise
1,person use coil
1,person hate flower
1,person crank pulley
1,hustler make money
1,roofline help pepople
1,quicksand cause damage
0,jackass have horn
0,rug involve writing
1,person hold sweetener
1,nameplate make noise
1,person see mines
1,hookers require skill
0,person ride peel
0,snowdrift have page
1,person see habitat
1,jacket have button
1,cat climb tree
1,brontosaurus have mouth
0,person hold luncheon
1,cage hold something
1,ballplayer have head
1,person use potluck
1,silkworm climb tree
0,person wear neat
0,flusher have feeling
1,shilling serve purpose
1,garlic have leave
1,subcontractor have skin
1,person use mop
0,contract have hair
1,firehouse use electricity
0,person hold ballad
1,tortoise have shell
0,tea play music
0,person touch conduct
0,poison make noise
0,gaming hold something
1,kid like ghost
0,mannequin need gas
1,martini have odor
0,person eat liner
0,person throw loss
1,person hold tapestry
1,person touch undershorts
1,fish have brain
1,person eat baits
0,fingernail tell time
1,processor use eletricity
1,hustler have penis
0,person make maiden
1,scope cost more
0,tinsel take battery
1,kid like nougat
1,barracuda lay egg
0,dope breathe oxygen
0,methane hit earth
1,suitcase have mirror
0,transit involve investment
0,beans have alcohol
0,collar benefit society
1,politician have feeling
0,people operate lava
0,person drink bone
0,carrot require electricity
1,lamp require electricity
1,gopher have taste
0,person wear handcart
0,adhesion make sound
1,treasury shelter person
1,toy use electric
1,ringtail have fur
1,toy have engine
1,pitbull like food
0,tapeworm have fang
0,person cut physique
1,garlic have aroma
0,pollen have water
0,warthog have feather
1,foreigner involve cemetery
0,universe have electricity
0,person buy waitperson
0,person eat glass
0,carton wear dress
1,rose have thorns
0,roadblock have wheel
1,memo have purpose
1,person throw greenback
1,shoe cost $
1,marmot have fur
1,jackpot make noise
1,home have door
0,bookkeeper have fur
0,god involve dummy
0,person climb ocean
0,lightbulb store thing
0,cracker have switch
1,building have window
0,wing have leg
1,adult use logbook
0,sportscaster have fur
1,people buy powder
1,child use glue
1,person use bullet
1,bully have child
1,doppelganger provide service
0,sun feed baby
1,child enjoy prize
1,driver require license
1,sensor make noise
0,cow lay egg
1,surgery cause pain
1,person purchase vise
0,person wear abuser
0,person eat gnome
1,wrestler require training
1,kid use toy
0,animal like shank
0,veterinarian take battery
0,person cook abuser
0,person eat violin
0,person take interview
1,women make noise
0,person throw library
1,door have knob
0,person eat bowl
1,psychologist require degree
0,rat pay morgage
1,water ruin methanol
0,expo hurt people
0,sulfur have feeling
0,person touch commands
1,person see mentor
0,turtle eat krill
1,meetinghouse have roof
0,people collect woodshop
1,person find oxbow
0,person eat cane
0,person buy tendonitis
1,person break headphone
0,person wear racetrack
0,person breathe distillery
0,person eat wall
1,person see abrasion
1,sitter involve cleaning
1,match burn person
1,woman wear brassiere
1,people own feeder
0,highlighter use electricity
1,lettering involve teacher
0,person drink play
1,lamp produce light
1,fountain spray water
1,bull have horn
1,kid like microprocessor
0,suppository have buckle
1,oven touch ground
0,person eat vermouth
0,person consume brick
1,hyena have spot
0,person eat sidebar
0,antifreeze need electricity
0,person eat paintchip
0,frog have shell
1,slaughterer require tool
0,tablet have handle
0,book have engine
1,fighter have leg
0,person wear locomotion
0,dinghy have water
0,brontosaurus have feather
1,kid use city
0,walmart sell freeway
1,honeybee collect nectar
0,flirter require degree
1,person wear sweatpants
1,dog climb tree
1,busman involve travel
0,person hold ranch
0,person feel some
0,turbocharger have wheel
0,people carry car
1,headphones make sound
0,person eat keystroke
0,sap play music
1,person touch tribe
1,adult use footings
0,people use wasp
1,laptop involve screen
1,cattleman involve training
0,bookshop possess wheel
1,atm have through
1,execution hurt person
0,person hold time
0,person find maiden
1,blimp have pilot
0,locomotion have wheel
1,lamp use electricity
0,person wear vinaigrette
0,aerialist have bill
0,jockey involve forest
1,child lift desk
0,people wear enema
0,freeway make sound
0,pail use electricity
0,crocodile have hoove
0,manifesto make noise
1,memoranda have bind
1,child use straw
0,tea sell food
1,sleuth require college
0,person wear beanstalk
0,person eat boutique
1,human use homework
1,person touch schoolwork
0,person wear notepaper
0,person open screamer
0,person wear manifesto
1,bison scare people
0,thumbnail have screen
1,people wear sneakers
0,child use condom
1,parka have hood
1,hands make noise
0,gaze have hair
1,kid use piano
0,buckshot use electricity
0,yardman have tail
1,kid use driveway
1,supermarket have door
1,collard involve water
1,testicle serve purpose
0,river use electricity
0,fork use electricity
1,shakers hold stuff
0,fruit produce light
0,earth cost money
1,bagpipes make sound
1,tree need water
0,person eat timepiece
1,trailer have wheel
1,salespeople help people
0,person wear atmosphere
0,crosswalk make noise
1,zoo involve animal
0,wind have color
1,person hold terracotta
1,dinosaur eat fruit
1,person hold chicken
0,person eat governess
0,bank have eye
0,person eat embryo
1,erotica involve action
1,person clean stain
1,person use crock
0,person buy man
0,morphine have bulb
1,diamondback slither all
1,doorpost hold something
0,kid use rainbow
1,songwriter involve wildlife
0,taco have brain
0,beach have motor
0,person drive thought
0,scotch involve person
1,person touch fatness
0,hickey contain word
0,air weigh anything
0,protect have smell
1,writer accomplish task
1,heart feel love
0,newsletter produce light
0,human see sound
1,bucket have handle
0,birthmark take skill
1,kid use cabbage
1,display have wiring
0,curler involve mouth
1,tablet process information
1,one touch leg
0,person eat sidecar
0,person use pollution
0,steamer use sunlight
1,octopi weik lot
0,coffer have leave
1,grandma have tooth
0,person take webmaster
1,toddler have feeling
0,person wear ashtray
1,kitten make sound
0,armor use source
1,person drive bicycle
1,lettering involve quiz
0,person water colour
0,person drink knocker
1,groundsman have eye
0,robe have leg
0,blackfish have shell
1,scroll serve purpose
1,everyone see geek
1,person purchase magnetometer
1,person touch fan
1,person smell man
1,backstabber drink water
1,person sell walnut
1,goddaughter have leg
0,immiteate involve kid
1,people grow plant
1,tv have screen
0,shirt have parent
0,people eat feces
1,funnel hold something
0,bird have hair
0,person eat windowsill
1,woman throw baseball
1,ostrich have leg
0,universe have root
0,person see traction
0,person touch care
0,kid use complete
0,talker require education
0,wiz use electricity
1,steamer contain water
1,mare have mane
1,monorail contain liquid
0,person eat drums
0,person consume garment
0,hill use electricity
1,gym cost money
1,saucer touch ground
0,person eat deadbolt
1,rhino have horn
1,printer print document
1,person see midsection
1,motorboat require power
1,motor cost lot
0,person hold duel
0,person smell cellphone
1,man use iron
0,fingerprint darken room
1,mediator involve animal
1,shampoo have scent
0,tequila have cream
0,virus have wheel
1,blood serve function
0,child use wine
1,person see wildcard
1,saxophone make noise
1,thought cost money
1,people want hairball
1,grenadine have flavor
0,person eat brassiere
1,person lift cover
0,person eat sweatshop
1,whirlpool make noise
0,child contain thing
0,assumption have price
1,marathon require effort
0,people covet fizz
0,person hold haze
0,human operate foyer
0,ocean hold amount
0,people hunt cadaver
0,secret make sound
0,turbocharger have screen
0,tree have fur
1,human need arms
0,mode have shell
0,person find patio
0,beef have leg
0,saxophone have wheel
0,woman use jockstrap
1,psychoanalyst have leg
1,puck involve sport
1,jaguar have tooth
0,child use car
0,steamer run car
0,squash store something
0,food eat meat
0,bun have leg
0,person wear mountain
1,bear have hair
0,person wear processor
0,person wear arsonist
1,people use kwanza
0,postmaster involve food
1,supermarket serve food
1,princess make sound
0,fish have claw
0,birdseed have brain
0,person touch cloud
0,canal pay higher
0,bobble have tab
0,acorn use electricity
1,violinist require training
0,stone move thing
1,fan create wind
0,mantis cost $
0,person hold machine-shop
1,toy require battery
0,narcotics require fuel
1,human use bumper
0,enslaver have wheel
0,eggplant have clove
0,person wear manhole
0,slate require electricity
0,person lift airplane
0,people buy sun
1,sitter involve cooking
1,migrant have title
1,oil have scent
1,child lift diagram
0,person touch hydrogen
0,law cause ground
0,address involve emotion
1,golfshoe have spike
0,stretch reflect light
0,hardcopy use electricity
1,frog make noise
0,hydroxide require maintenance
0,turpentine make music
1,scissors have action
0,voicing have horn
0,person climb satin
1,person touch precipitation
1,coat have button
1,human use banknote
1,oven use electric
0,person water fixer
0,tuxedo play music
1,person wear clapper
1,golfing cost money
0,person wear bedroom
0,ape lay egg
1,people use honeydew
0,people want nightmare
0,birthmark need water
0,person lift elepahnt
1,crayfish have leg
1,person find table
0,clarinetist have wheel
0,quail have shell
1,lagoon have smell
1,people enjoy dance
0,plastic use electricity
1,puppy hurt person
1,giver have job
1,glass have color
0,person wear methamphetamine
1,person hold drill
1,sapphire help people
1,swindler involve drug
1,skates have wheel
0,person breathe freeway
0,word require talent
1,kid use toothpaste
1,hatchery have scent
1,diamondback make noise
0,locksmith involve hvac
0,fishhooks require power
1,person use jetliner
1,camel have hump
1,clicker make noise
0,person eat safari
1,milkman pay $
1,hacker have leg
0,seaboard say something
0,phosphate use electricity
1,offender involve food
1,rose have flower
0,person consume postponement
1,satellite check weather
0,person move earth
1,carpenter use hammer
1,stereo take battery
1,person throw prize
0,baby have child
1,aircraft have inside
1,polygraph make noise
0,shampoo involve writing
0,person drink pancreas
1,box have wheel
0,people build palette
1,mouse have fur
0,person find cheerios
0,clockmaker involve medicine
1,counterterrorist give birth
1,slaughterer require ducation
1,piano cost $
0,person hold catch
0,cufflink have shelf
1,telegrapher have smell
1,sunflower have root
1,person find jaywalker
0,decoy eat grain
1,human wear shirt
0,container use electricity
0,precipitation have fang
1,moth bother people
0,hailstone make movement
1,calculator have name
0,person wear curry
1,person use plotter
1,elderly use erotica
0,person cook boathouse
0,people buy midline
1,well have water
0,person wear thought
1,person touch tomahawk
0,stump produce nut
1,puppeteer cost money
0,person eat clan
1,subcontractor have ear
0,human have leave
0,person use moviemaker
0,toymaker involve cooking
0,person hold dislocation
0,kid love whiskey
1,coyote have fur
0,person eat school
0,candy have wheel
1,transporter make noise
0,spinout involve education
1,person touch heartthrob
0,person take school
0,veterinarian take power
1,typewrite use electricity
0,cute have vaccine
0,prison give birth
0,quail have scale
1,person touch present
0,soil have handle
0,cooler provide heat
1,people eat roach
1,person buy contender
0,acrobat involve racquet
1,child use paraphernalia
1,cove have sand
0,cumin hold air
1,diarrhea have color
0,people use hailstone
1,people use radiation
1,person touch orchard
0,snake have arm
0,person touch law
1,doctor use scan
0,person hold graffiti
1,steamroller cost $
1,transistor need power
1,telephone take electricity
1,cattleman involve zoo
0,laser seat more
0,person use flea
1,dog use leash
1,kid use daybook
0,person hold lawyer
0,people climb floor
1,person like nose
1,fan need something
1,people enjoy seminary
1,tupperware have lid
1,man have lot
0,flick require equipment
1,worker involve industry
0,duel have feeling
1,baron serve people
1,negligee have fabric
1,person hold bloodworm
1,kid use towel
1,people use mortar
0,net use electricity
1,person see cellblock
0,person eat sneaker
0,person eat rash
0,person wear kindergartener
1,person use jacket
1,grill cook food
0,person consume altarpiece
0,tapeworm have antennae
1,car require maintenance
1,pen use ink
1,people like lounge
0,heroin make noise
0,person use bomb
1,sunglasses block sun
0,rope have wheel
0,person eat sandalwood
0,person wear locker
1,copilot require uniform
0,person carry bedroom
0,person touch thought
1,microscope involve lab
0,voicing create barrier
0,playlist have stripe
0,bat blow air
0,person use plastic
1,soldier involve uniform
0,plastic burn person
1,mom hold brassiere
0,person play manual
0,person wear grandson
0,person eat dinosaur
1,people build mine
0,person eat theif
1,fence require labor
1,child use railing
0,everyone want turnstile
1,person touch television
0,bison have wheel
1,underwriter involve math
1,bird have feather
0,millet have brain
0,scarf have shape
0,dirt involve food
1,bottle contain liquid
1,fridge hold thing
1,stove require electricity
0,plywood use water
1,intercom make noise
0,busman involve computer
0,clutch use gas
0,rock feel pain
0,person wear porthole
1,corn have layer
0,fountain use microphone
0,process have leg
1,person see antibiotics
0,person spend food
1,person lift drainer
0,walking involve training
0,gator have fur
1,person avoid migrant
1,carrot have calory
1,vault have function
1,cart involve shopping
1,hamster have brain
1,dachshund eat meat
1,person touch shrub
1,flashlight use battery
0,turbocharger have battery
0,sticks have battery
1,kid use bike
1,human use intersection
0,honey make noise
1,person use cryptograph
1,motorcycle have wheel
1,bread have smell
0,foundation take gas
0,torpedo have wheel
0,microprocessor have screen
1,widow have friend
0,person eat steppingstone
0,person drive vertebrae
0,turpentine use electricity
1,person buy metronome
0,person drive typist
0,person burn trial
1,person hold archives
1,person touch mill
0,bobble take battery
1,kid use knocker
1,presoak have smell
0,ground make offspring
1,person have gender
1,rainbow have color
0,person use convention
1,calculator have stripe
0,laptop let light
1,person ride tank
1,kid love bobtail
0,cornflakes have liquid
1,illusionist pay more
1,flashlight emit light
0,acupuncture have form
0,person eat whore
0,people eat rock
0,ballroom have wheel
1,people eat meat
1,law require degree
0,person eat prairie
1,sneakers need lace
1,arches have color
0,manequine have emotion
0,person read undergarment
1,person carry insulator
0,stillness make noise
0,person find reconstruction
1,insect have fur
1,balloon hold air
1,frog make sound
1,cat have paw
1,person see taillight
0,gondola have wheel
1,goods cost money
0,amphetamine require refrigeration
0,person hold webcast
0,handcart have brain
1,pitcher hold amount
1,squirrel have fur
1,kid use slides
1,stag have tooth
0,person ride fuel
1,fairy have leg
0,person see consider
1,engine require electricity
1,person buy craps
1,hombre make noise
1,fish breathe air
1,adult use library
1,amplifier make noise
0,person wrap restaurant
0,person use volleyball
0,phrasebook require battery
0,person wear ball
0,school have wheel
1,kid use chessboard
0,testicle have leg
1,computer have keyboard
0,person hear silence
1,tibia have colore
1,roadblock provide sort
0,playoff have brain
1,surgeon use scalpel
1,person hold blueprint
0,shampoo have spot
0,person hold world
0,person eat golfball
1,people use soil
1,wallet hold money
0,person consume fan
0,person smoke crayon
0,bush have leg
0,caming have wheel
0,oven remove something
0,camisole require electricity
0,person eat toaster
0,spitball use electricity
1,human use transistor
0,foldout produce light
1,snake have scale
1,person hold water
1,people like divers
1,person see spillage
0,person wear hatchery
1,ape eat meat
1,uncle have job
0,person eat ocean
0,person drive teepee
0,fountain have wheel
0,hamper breathe air
1,headlamp produce light
0,honker have wheel
1,juror have scent
1,people want hair
1,sandblaster make noise
1,person touch cummerbund
0,aligator have fur
1,heavyweight require college
0,plywood have motor
0,person buy physique
0,serum require electricity
1,person buy etching
1,anyone use vault
0,blister have vaccine
1,monkey have tail
1,game require power
0,human eat cornfield
0,pen grab food
1,lot have mansion
0,people use nothing
0,child use member
1,fan make sound
1,sportscaster make noise
0,person eat satellite
1,blackbird have wing
0,person smell sidebar
0,person hear chromium
1,person hold counterterrorist
1,vibrator serve purpose
1,human touch tomb
0,person wear gamer
0,person hold cave
1,peacock have feather
1,buckshot cost money
0,superconductor involve group
1,monarch have leg
1,venue cost lot
0,person wear hydroponics
1,person buy vitamins
1,chrysanthemum have petal
1,breadwinner have hair
0,handclap involve writing
0,person touch idea
0,politics have feeling
1,person touch sea
1,buckwheat have seed
1,spider spin web
0,worm require cage
1,monitor have screen
0,bless hurt people
1,firefly have leg
0,bloomer require electricity
1,person wear sombrero
1,cluster serve purpose
1,jackhammer make sound
1,lamp need bulb
1,houseboat contain thing
0,rake have fabric
1,person buy tuba
1,secretary make call
1,terminal use electricity
0,corner have engine
0,aristocrat require prescription
0,person smell ugliness
0,paperboy involve water
0,cherry grow fruit
1,storybook have texture
1,person see carnival
0,car use comma
0,decor have tooth
1,person touch canal
0,washstand have roof
1,dachshund eat cheeseburger
0,box have leave
1,animal use dock
1,entree cost $
0,person use turret
1,dictionary contain word
0,person buy fingerprint
1,human use opiate
1,root provide food
0,wall have tail
0,person eat grail
1,dishtowel help people
1,computer need electricity
0,tit cook food
1,warplane have wheel
0,wiper have wheel
0,person operate plaster
1,people have watch
0,person drink nip
0,person eat conduct
0,ring have leg
1,marmot have tail
1,person find kitchen
1,robot use electricity
0,person eat peepshow
0,person touch nebulus
1,coin make noise
0,person eat knocker
1,emcee require degree
1,stopwatch use electericity
0,person mash grandson
1,human change henhouse
0,person touch ideas
0,person use fryer
1,people use papyrus
0,child use hoofs
1,latch reflect light
1,teacher teach something
0,person purchase mom
1,furnace use gas
0,trucker have feather
0,person hold wiz
0,person eat glimpse
1,person touch grenade
1,child use phalanges
1,toaster require electricity
1,person use slicer
0,person plug fork
1,drum provide benefit
1,fan make noise
1,chronograph hurt person
1,beggar have job
1,person touch lectern
0,watercress use electricity
0,person consume moneymaker
1,kangaroo have claw
0,throat have sense
0,person hold elephant
0,chef use harpoon
1,person move sugarplum
0,human use dogs
1,person use altarpiece
1,person touch cesspool
1,syllabus involve person
1,flashlight need battery
0,breadbox use electric
1,kid use origami
1,person touch jailer
0,people use tree
1,possum eat meat
1,toaster require power
0,person buy caravan
1,housewife have feeling
0,person buy sun
0,people wear bordello
1,ragtime involve kid
0,registrar involve crime
1,buzzer use electricity
1,person hold eggshell
0,tv send fax
1,ferry use electricity
1,man make noise
1,person use junkyard
1,cat have brain
1,pliers have handle
1,coupler connect pipe
0,rowboat use electricity
1,person ride groundsman
0,stapler have screen
1,bus have wheel
0,dandelion make noise
1,dentist involve office
1,sickle cause pain
1,iguana have brain
1,butterfly have wing
0,forefinger breathe air
1,child use stationery
1,person wear uniform
0,highchair make noise
1,wife have brain
1,people use gravestone
1,person touch crypt
1,translation require lot
0,gunman involve speech
0,sod have wheel
0,leeches have fang
1,human use magic
1,child use box
0,person use spa
1,coordinator have leg
1,oven cook anything
0,foundation take battery
1,tool have button
0,person eat placard
1,penis have smell
1,remote use battery
1,thread serve purpose
1,moth have dot
1,person wear undershorts
1,officer wear clothes
0,person wear ship
0,person eat towel
1,roof block sun
0,person use congestion
0,goop have switch
0,person eat ensemble
0,person hold vapor
1,teacher require skill
0,person smoke collar
1,drone cost more
1,cluster cost money
0,person breathe boathouse
0,person own gazer
0,person touch wish
0,person see oxygen
1,person carry stylus
1,driver provide service
1,person touch trough
0,paper have child
1,carriage hold people
0,shuffler measure anything
0,gondola require cement
1,awning have cover
1,shrub have leave
0,floodplain spray water
0,gunman involve soldering
